<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SET100,20150728,16:28:00,2051.82,2051.98,2051.42,2051.98,93433000
SET100,20150728,16:29:00,2052.32,2053.64,2052.07,2052.28,51225000
SET100,20150728,16:30:00,2052.82,2053.20,2052.66,2053.20,26550000
SET100,20150728,16:31:00,2053.65,2053.65,2053.65,2053.65,12673000
SET100,20150728,16:32:00,2053.65,2053.65,2053.65,2053.65,0
SET100,20150728,16:33:00,2053.65,2053.65,2053.65,2053.65,0
SET100,20150728,16:34:00,2053.65,2053.65,2053.65,2053.65,0
SET100,20150728,16:35:00,2053.65,2053.65,2053.65,2053.65,0
SET100,20150728,16:36:00,2053.65,2053.65,2053.65,2053.65,0
SET100,20150728,16:37:00,2053.65,2053.65,2053.65,2053.65,0
SET100,20150728,16:38:00,2051.06,2051.06,2051.06,2051.06,322554000
SET100,20150728,16:39:00,2051.06,2051.06,2051.06,2051.06,7124000
SET100,20150728,16:40:00,2051.06,2051.06,2051.06,2051.06,460000
SET100,20150729,10:00:00,2059.85,2059.85,2059.65,2059.65,123244000
SET100,20150729,10:01:00,2060.59,2061.79,2060.59,2061.79,19892000
SET100,20150729,10:02:00,2061.73,2062.14,2061.10,2062.14,6783000
SET100,20150729,10:03:00,2061.88,2061.88,2060.79,2061.65,12729000
SET100,20150729,10:04:00,2061.01,2061.74,2060.17,2061.28,15422000
SET100,20150729,10:05:00,2061.54,2061.54,2059.58,2060.24,23801000
SET100,20150729,10:06:00,2061.06,2061.72,2060.19,2060.34,11539000
SET100,20150729,10:07:00,2060.88,2062.20,2060.60,2062.20,5934000
SET100,20150729,10:08:00,2062.25,2062.25,2060.59,2061.34,11596000
SET100,20150729,10:09:00,2060.48,2062.15,2060.48,2061.42,3419000
SET100,20150729,10:10:00,2061.24,2063.46,2061.15,2063.46,14418000
SET100,20150729,10:11:00,2062.92,2062.92,2061.10,2061.10,13584000
SET100,20150729,10:12:00,2060.20,2062.49,2060.20,2062.49,10281000
SET100,20150729,10:13:00,2061.81,2061.81,2059.29,2059.29,16633000
SET100,20150729,10:14:00,2059.08,2059.86,2058.40,2059.61,6546000
SET100,20150729,10:15:00,2059.59,2060.30,2059.59,2060.30,10134000
SET100,20150729,10:16:00,2060.00,2060.66,2059.43,2059.70,2903000
SET100,20150729,10:17:00,2059.19,2059.19,2058.33,2058.78,2171000
SET100,20150729,10:18:00,2059.18,2059.18,2058.18,2058.18,1961000
SET100,20150729,10:19:00,2058.38,2058.75,2057.43,2058.49,1829000
SET100,20150729,10:20:00,2058.09,2058.09,2057.62,2058.04,1827000
SET100,20150729,10:21:00,2057.57,2058.39,2057.49,2057.49,11700000
SET100,20150729,10:22:00,2059.38,2059.38,2058.65,2058.65,3208000
SET100,20150729,10:23:00,2058.58,2059.11,2058.04,2059.11,2317000
SET100,20150729,10:24:00,2059.33,2059.33,2059.00,2059.00,2148000
SET100,20150729,10:25:00,2059.66,2060.23,2059.23,2060.23,2613000
SET100,20150729,10:26:00,2060.11,2060.85,2059.04,2059.04,6528000
SET100,20150729,10:27:00,2059.43,2060.31,2059.43,2059.81,6742000
SET100,20150729,10:28:00,2059.88,2059.94,2058.44,2059.75,7605000
SET100,20150729,10:29:00,2059.41,2059.41,2058.40,2058.46,2117000
SET100,20150729,10:30:00,2059.34,2059.34,2058.33,2058.33,1992000
SET100,20150729,10:31:00,2058.13,2058.13,2057.35,2057.45,15374000
SET100,20150729,10:32:00,2056.93,2057.03,2056.56,2056.90,7626000
SET100,20150729,10:33:00,2055.56,2055.56,2054.64,2055.12,9808000
SET100,20150729,10:34:00,2055.42,2055.58,2055.41,2055.41,3102000
SET100,20150729,10:35:00,2056.25,2056.25,2055.21,2055.57,11823000
SET100,20150729,10:36:00,2056.13,2056.13,2055.23,2055.57,903000
SET100,20150729,10:37:00,2056.26,2056.26,2053.75,2054.98,687000
SET100,20150729,10:38:00,2054.76,2054.80,2053.42,2053.42,27606000
SET100,20150729,10:39:00,2053.51,2054.50,2053.51,2053.96,7040000
SET100,20150729,10:40:00,2053.92,2054.84,2053.92,2054.84,17619000
SET100,20150729,10:41:00,2054.23,2054.48,2052.62,2052.62,1071000
SET100,20150729,10:42:00,2054.14,2055.89,2054.14,2055.89,3223000
SET100,20150729,10:43:00,2055.70,2055.70,2054.43,2054.56,1750000
SET100,20150729,10:44:00,2055.76,2055.76,2055.24,2055.55,2124000
SET100,20150729,10:45:00,2055.54,2057.22,2055.54,2057.22,6397000
SET100,20150729,10:46:00,2057.81,2058.22,2057.68,2058.22,23100000
SET100,20150729,10:47:00,2057.62,2057.76,2056.65,2057.76,7931000
SET100,20150729,10:48:00,2057.77,2057.77,2056.00,2056.37,2485000
SET100,20150729,10:49:00,2056.37,2058.51,2056.37,2056.59,1834000
SET100,20150729,10:50:00,2056.42,2056.42,2054.97,2055.03,1081000
SET100,20150729,10:51:00,2054.83,2055.42,2054.58,2055.42,2191000
SET100,20150729,10:52:00,2055.13,2055.63,2054.71,2054.71,1910000
SET100,20150729,10:53:00,2053.90,2055.09,2053.41,2053.41,14837000
SET100,20150729,10:54:00,2054.25,2054.55,2053.71,2054.30,3648000
SET100,20150729,10:55:00,2053.81,2054.11,2053.77,2053.94,5124000
SET100,20150729,10:56:00,2054.02,2054.02,2052.37,2052.37,2751000
SET100,20150729,10:57:00,2052.62,2053.50,2052.62,2053.27,34230000
SET100,20150729,10:58:00,2052.10,2052.55,2050.93,2050.93,9114000
SET100,20150729,10:59:00,2050.82,2051.20,2050.12,2051.20,14581000
SET100,20150729,11:00:00,2049.90,2049.90,2048.83,2048.83,13669000
SET100,20150729,11:01:00,2049.09,2049.09,2047.85,2047.85,12534000
SET100,20150729,11:02:00,2048.37,2048.98,2048.37,2048.98,4709000
SET100,20150729,11:03:00,2048.12,2048.31,2047.58,2048.31,2368000
SET100,20150729,11:04:00,2049.24,2049.97,2048.38,2048.38,5764000
SET100,20150729,11:05:00,2048.14,2049.02,2048.14,2048.72,2292000
SET100,20150729,11:06:00,2049.44,2049.67,2048.91,2049.67,3759000
SET100,20150729,11:07:00,2049.75,2049.75,2048.69,2049.12,1241000
SET100,20150729,11:08:00,2050.12,2050.12,2049.50,2049.85,2221000
SET100,20150729,11:09:00,2049.65,2050.00,2048.47,2048.47,6174000
SET100,20150729,11:10:00,2049.63,2049.72,2049.10,2049.72,4594000
SET100,20150729,11:11:00,2049.56,2051.23,2049.56,2051.23,7972000
SET100,20150729,11:12:00,2050.40,2051.37,2050.40,2051.33,8402000
SET100,20150729,11:13:00,2051.49,2053.20,2051.04,2053.20,8947000
SET100,20150729,11:14:00,2052.70,2052.70,2051.46,2052.21,5288000
SET100,20150729,11:15:00,2053.11,2054.55,2053.11,2053.74,13334000
SET100,20150729,11:16:00,2053.94,2053.94,2053.46,2053.92,2068000
SET100,20150729,11:17:00,2053.83,2053.90,2052.75,2052.75,2527000
SET100,20150729,11:18:00,2053.40,2053.54,2052.80,2052.80,4182000
SET100,20150729,11:19:00,2053.12,2053.83,2052.73,2052.73,1781000
SET100,20150729,11:20:00,2051.47,2052.09,2051.37,2051.37,5041000
SET100,20150729,11:21:00,2050.71,2050.73,2049.93,2050.73,5026000
SET100,20150729,11:22:00,2050.53,2050.53,2049.54,2049.57,4176000
SET100,20150729,11:23:00,2049.71,2049.71,2048.81,2048.81,3683000
SET100,20150729,11:24:00,2048.14,2048.73,2047.78,2047.78,5670000
SET100,20150729,11:25:00,2048.55,2049.09,2048.20,2048.64,1210000
SET100,20150729,11:26:00,2048.97,2049.10,2048.08,2048.08,2043000
SET100,20150729,11:27:00,2047.11,2048.16,2046.70,2047.82,2081000
SET100,20150729,11:28:00,2047.31,2047.31,2045.91,2046.87,4265000
SET100,20150729,11:29:00,2045.17,2046.26,2045.17,2045.43,20648000
SET100,20150729,11:30:00,2045.20,2045.20,2043.74,2043.74,11874000
SET100,20150729,11:31:00,2044.14,2044.57,2043.56,2043.56,3035000
SET100,20150729,11:32:00,2044.78,2044.87,2043.89,2043.89,2083000
SET100,20150729,11:33:00,2043.65,2044.35,2043.08,2044.35,7868000
SET100,20150729,11:34:00,2044.69,2044.71,2043.78,2044.04,3165000
SET100,20150729,11:35:00,2043.67,2043.89,2043.38,2043.38,1814000
SET100,20150729,11:36:00,2043.76,2044.19,2043.13,2044.19,2778000
SET100,20150729,11:37:00,2044.56,2044.77,2043.58,2044.77,3886000
SET100,20150729,11:38:00,2044.79,2044.79,2044.42,2044.42,5501000
SET100,20150729,11:39:00,2044.96,2045.88,2044.88,2044.88,884000
SET100,20150729,11:40:00,2045.68,2045.68,2045.22,2045.38,1041000
SET100,20150729,11:41:00,2045.26,2045.26,2044.53,2044.53,1240000
SET100,20150729,11:42:00,2044.70,2044.70,2044.40,2044.40,1532000
SET100,20150729,11:43:00,2044.68,2045.69,2044.08,2045.69,2397000
SET100,20150729,11:44:00,2046.03,2046.03,2044.95,2044.95,1657000
SET100,20150729,11:45:00,2045.30,2046.23,2045.24,2046.23,1535000
SET100,20150729,11:46:00,2046.56,2046.56,2044.69,2044.69,801000
SET100,20150729,11:47:00,2044.65,2045.49,2044.65,2045.49,1901000
SET100,20150729,11:48:00,2045.69,2046.63,2045.69,2045.91,2487000
SET100,20150729,11:49:00,2046.12,2046.59,2045.98,2045.98,676000
SET100,20150729,11:50:00,2045.82,2047.64,2045.82,2047.17,3417000
SET100,20150729,11:51:00,2048.71,2048.71,2046.54,2047.33,891000
SET100,20150729,11:52:00,2047.27,2047.29,2047.06,2047.29,644000
SET100,20150729,11:53:00,2047.24,2047.24,2046.32,2046.49,962000
SET100,20150729,11:54:00,2046.02,2046.99,2045.73,2045.73,988000
SET100,20150729,11:55:00,2046.86,2048.07,2046.86,2048.05,804000
SET100,20150729,11:56:00,2047.08,2048.77,2047.08,2048.77,873000
SET100,20150729,11:57:00,2048.53,2048.79,2047.18,2047.86,828000
SET100,20150729,11:58:00,2047.99,2048.24,2046.99,2048.24,1214000
SET100,20150729,11:59:00,2047.12,2047.12,2046.13,2046.13,1936000
SET100,20150729,12:00:00,2045.50,2047.40,2045.50,2047.40,634000
SET100,20150729,12:01:00,2047.47,2047.47,2046.31,2047.47,1687000
SET100,20150729,12:02:00,2047.96,2047.96,2046.36,2046.74,1527000
SET100,20150729,12:03:00,2047.57,2047.75,2046.99,2046.99,1568000
SET100,20150729,12:04:00,2046.55,2047.36,2046.55,2046.75,3121000
SET100,20150729,12:05:00,2047.08,2048.17,2046.44,2046.44,5457000
SET100,20150729,12:06:00,2047.26,2047.53,2046.15,2046.15,14767000
SET100,20150729,12:07:00,2045.78,2045.78,2045.25,2045.64,654000
SET100,20150729,12:08:00,2046.02,2047.89,2046.02,2047.89,5298000
SET100,20150729,12:09:00,2047.39,2047.77,2046.90,2046.90,3278000
SET100,20150729,12:10:00,2046.94,2047.76,2046.94,2047.74,3255000
SET100,20150729,12:11:00,2047.25,2047.89,2047.25,2047.68,2159000
SET100,20150729,12:12:00,2047.66,2047.66,2046.39,2046.39,1178000
SET100,20150729,12:13:00,2045.77,2046.13,2045.51,2046.13,10413000
SET100,20150729,12:14:00,2045.23,2047.07,2043.83,2044.39,4689000
SET100,20150729,12:15:00,2044.77,2044.77,2043.45,2044.02,5733000
SET100,20150729,12:16:00,2043.74,2043.74,2043.20,2043.69,2804000
SET100,20150729,12:17:00,2043.18,2043.51,2043.18,2043.36,2039000
SET100,20150729,12:18:00,2044.20,2044.20,2043.77,2043.79,14772000
SET100,20150729,12:19:00,2043.61,2044.31,2043.61,2044.03,2633000
SET100,20150729,12:20:00,2043.30,2043.84,2042.38,2042.38,7162000
SET100,20150729,12:21:00,2041.71,2043.32,2041.71,2043.32,12360000
SET100,20150729,12:22:00,2042.17,2042.45,2041.89,2041.89,2496000
SET100,20150729,12:23:00,2043.58,2043.58,2042.33,2042.88,6399000
SET100,20150729,12:24:00,2042.11,2042.42,2042.09,2042.09,2844000
SET100,20150729,12:25:00,2041.41,2042.33,2041.41,2042.33,4227000
SET100,20150729,12:26:00,2041.77,2041.77,2041.14,2041.14,1707000
SET100,20150729,12:27:00,2041.23,2041.43,2041.14,2041.14,2722000
SET100,20150729,12:28:00,2040.63,2041.00,2040.12,2040.60,5174000
SET100,20150729,12:29:00,2041.21,2042.02,2041.21,2041.44,991000
SET100,20150729,12:30:00,2041.45,2041.77,2040.42,2040.42,4053000
SET100,20150729,14:26:00,2040.42,2040.42,2040.42,2040.42,0
SET100,20150729,14:27:00,2040.42,2040.42,2040.42,2040.42,0
SET100,20150729,14:28:00,2040.42,2040.42,2040.42,2040.42,0
SET100,20150729,14:29:00,2040.42,2040.42,2040.42,2040.42,0
SET100,20150729,14:30:00,2040.42,2047.06,2040.42,2046.12,37622000
SET100,20150729,14:31:00,2046.92,2048.83,2046.92,2048.83,19456000
SET100,20150729,14:32:00,2050.03,2050.98,2050.03,2050.98,10672000
SET100,20150729,14:33:00,2051.27,2051.27,2050.41,2050.55,17428000
SET100,20150729,14:34:00,2050.13,2051.74,2050.13,2051.74,2176000
SET100,20150729,14:35:00,2050.78,2051.30,2050.78,2051.30,1869000
SET100,20150729,14:36:00,2051.47,2051.47,2050.36,2050.36,3387000
SET100,20150729,14:37:00,2050.41,2051.24,2050.24,2051.24,2111000
SET100,20150729,14:38:00,2050.33,2050.33,2049.22,2049.51,8489000
SET100,20150729,14:39:00,2050.85,2050.85,2049.61,2049.61,5524000
SET100,20150729,14:40:00,2049.26,2049.36,2048.98,2049.36,4377000
SET100,20150729,14:41:00,2050.21,2050.39,2050.18,2050.18,11497000
SET100,20150729,14:42:00,2050.31,2051.83,2050.31,2051.45,3248000
SET100,20150729,14:43:00,2051.03,2051.44,2050.59,2050.61,15945000
SET100,20150729,14:44:00,2050.95,2051.72,2050.95,2051.47,5480000
SET100,20150729,14:45:00,2050.54,2052.29,2050.54,2052.29,4900000
SET100,20150729,14:46:00,2053.02,2053.82,2053.02,2053.75,8153000
SET100,20150729,14:47:00,2052.99,2053.73,2052.43,2052.43,4032000
SET100,20150729,14:48:00,2053.84,2054.73,2053.84,2054.73,4322000
SET100,20150729,14:49:00,2055.09,2055.49,2054.44,2055.49,18060000
SET100,20150729,14:50:00,2055.66,2056.12,2055.05,2055.36,17760000
SET100,20150729,14:51:00,2055.48,2055.68,2055.09,2055.09,4579000
SET100,20150729,14:52:00,2055.56,2055.90,2055.23,2055.63,2371000
SET100,20150729,14:53:00,2056.87,2057.66,2056.46,2057.66,11903000
SET100,20150729,14:54:00,2058.22,2058.22,2057.26,2057.67,2974000
SET100,20150729,14:55:00,2056.45,2058.53,2056.45,2058.53,14714000
SET100,20150729,14:56:00,2058.36,2058.36,2057.51,2057.78,15689000
SET100,20150729,14:57:00,2057.74,2058.23,2057.74,2058.23,6204000
SET100,20150729,14:58:00,2057.65,2058.27,2057.19,2057.19,3196000
SET100,20150729,14:59:00,2057.21,2058.28,2057.21,2058.28,2356000
SET100,20150729,15:00:00,2057.98,2058.31,2057.98,2058.26,1663000
SET100,20150729,15:01:00,2059.41,2059.53,2059.06,2059.53,7538000
SET100,20150729,15:02:00,2059.57,2061.08,2059.57,2061.08,2769000
SET100,20150729,15:03:00,2061.01,2061.01,2060.66,2060.76,3772000
SET100,20150729,15:04:00,2061.96,2061.96,2061.18,2061.66,5078000
SET100,20150729,15:05:00,2062.37,2064.65,2062.15,2064.65,3584000
SET100,20150729,15:06:00,2064.14,2064.25,2063.29,2064.24,20194000
SET100,20150729,15:07:00,2064.00,2064.80,2064.00,2064.56,3225000
SET100,20150729,15:08:00,2063.52,2064.71,2063.52,2064.41,3462000
SET100,20150729,15:09:00,2065.82,2066.81,2065.34,2065.34,4199000
SET100,20150729,15:10:00,2065.90,2065.90,2064.23,2064.23,7297000
SET100,20150729,15:11:00,2063.47,2065.16,2063.35,2065.04,4483000
SET100,20150729,15:12:00,2065.41,2065.41,2063.87,2064.15,1563000
SET100,20150729,15:13:00,2065.08,2065.08,2064.11,2064.26,1513000
SET100,20150729,15:14:00,2063.85,2064.54,2062.96,2062.96,6127000
SET100,20150729,15:15:00,2064.34,2064.34,2062.35,2062.80,2601000
SET100,20150729,15:16:00,2062.24,2062.24,2060.23,2060.23,4968000
SET100,20150729,15:17:00,2061.35,2061.74,2061.25,2061.25,6401000
SET100,20150729,15:18:00,2061.88,2061.88,2061.00,2061.21,4102000
SET100,20150729,15:19:00,2060.68,2061.82,2060.25,2061.82,3056000
SET100,20150729,15:20:00,2062.28,2062.28,2061.10,2061.10,3097000
SET100,20150729,15:21:00,2059.98,2061.26,2059.81,2059.81,3213000
SET100,20150729,15:22:00,2059.51,2060.89,2059.51,2059.57,5229000
SET100,20150729,15:23:00,2059.58,2059.75,2058.30,2058.30,20323000
SET100,20150729,15:24:00,2057.40,2058.94,2057.40,2058.94,8822000
SET100,20150729,15:25:00,2058.68,2058.68,2057.50,2057.50,3314000
SET100,20150729,15:26:00,2058.15,2059.83,2058.04,2058.65,3649000
SET100,20150729,15:27:00,2059.75,2059.75,2057.96,2057.96,7671000
SET100,20150729,15:28:00,2058.67,2059.52,2058.49,2059.52,1439000
SET100,20150729,15:29:00,2058.82,2058.95,2058.30,2058.30,4755000
SET100,20150729,15:30:00,2059.07,2059.43,2058.87,2059.06,4841000
SET100,20150729,15:31:00,2059.06,2059.32,2058.74,2059.26,849000
SET100,20150729,15:32:00,2059.98,2061.05,2059.98,2061.05,1557000
SET100,20150729,15:33:00,2059.98,2060.28,2059.69,2059.69,7457000
SET100,20150729,15:34:00,2060.09,2060.09,2059.61,2059.61,1934000
SET100,20150729,15:35:00,2059.12,2060.17,2059.12,2059.61,1331000
SET100,20150729,15:36:00,2059.69,2059.69,2058.48,2059.54,2683000
SET100,20150729,15:37:00,2059.73,2060.41,2058.83,2059.48,1520000
SET100,20150729,15:38:00,2060.37,2061.30,2060.37,2061.30,4606000
SET100,20150729,15:39:00,2060.66,2060.66,2060.04,2060.04,1702000
SET100,20150729,15:40:00,2059.54,2059.98,2059.08,2059.08,3512000
SET100,20150729,15:41:00,2059.61,2061.35,2059.61,2060.76,2435000
SET100,20150729,15:42:00,2060.66,2060.66,2059.99,2060.56,5078000
SET100,20150729,15:43:00,2061.23,2061.23,2060.56,2061.06,5411000
SET100,20150729,15:44:00,2061.80,2062.50,2061.35,2062.50,1911000
SET100,20150729,15:45:00,2061.69,2061.81,2060.41,2061.78,4048000
SET100,20150729,15:46:00,2061.65,2061.65,2061.06,2061.13,5085000
SET100,20150729,15:47:00,2061.18,2061.18,2059.62,2059.62,4084000
SET100,20150729,15:48:00,2060.55,2060.62,2059.31,2059.31,9364000
SET100,20150729,15:49:00,2060.09,2060.09,2059.22,2059.96,1428000
SET100,20150729,15:50:00,2059.74,2061.25,2059.74,2061.25,2727000
SET100,20150729,15:51:00,2061.22,2061.22,2059.76,2060.02,2785000
SET100,20150729,15:52:00,2059.50,2060.38,2059.50,2060.09,1744000
SET100,20150729,15:53:00,2059.82,2061.71,2059.82,2061.71,1923000
SET100,20150729,15:54:00,2062.37,2063.29,2061.66,2061.66,1888000
SET100,20150729,15:55:00,2061.41,2062.48,2061.41,2061.79,1378000
SET100,20150729,15:56:00,2061.20,2061.66,2061.20,2061.65,5064000
SET100,20150729,15:57:00,2061.17,2062.52,2061.17,2062.48,1819000
SET100,20150729,15:58:00,2061.40,2063.67,2061.40,2063.67,1971000
SET100,20150729,15:59:00,2063.31,2065.10,2062.85,2065.10,24829000
SET100,20150729,16:00:00,2063.84,2063.84,2060.92,2060.92,15881000
SET100,20150729,16:01:00,2061.67,2062.13,2061.67,2061.87,4364000
SET100,20150729,16:02:00,2062.63,2064.15,2062.63,2064.15,2318000
SET100,20150729,16:03:00,2064.89,2065.06,2064.38,2064.69,6786000
SET100,20150729,16:04:00,2065.53,2066.50,2065.12,2065.12,3179000
SET100,20150729,16:05:00,2065.40,2065.54,2064.86,2065.54,3245000
SET100,20150729,16:06:00,2066.40,2068.26,2066.40,2068.26,53559000
SET100,20150729,16:07:00,2068.50,2069.33,2068.46,2069.33,16832000
SET100,20150729,16:08:00,2069.55,2069.82,2069.18,2069.61,6126000
SET100,20150729,16:09:00,2068.80,2069.90,2068.80,2069.90,3532000
SET100,20150729,16:10:00,2068.71,2068.71,2067.21,2068.16,3309000
SET100,20150729,16:11:00,2067.90,2067.90,2066.72,2067.89,21165000
SET100,20150729,16:12:00,2067.54,2068.12,2067.53,2067.77,4556000
SET100,20150729,16:13:00,2067.66,2067.72,2066.78,2067.21,21580000
SET100,20150729,16:14:00,2067.98,2067.98,2067.05,2067.38,4917000
SET100,20150729,16:15:00,2067.05,2067.05,2064.68,2064.68,5754000
SET100,20150729,16:16:00,2065.84,2066.35,2064.54,2066.35,14806000
SET100,20150729,16:17:00,2067.10,2067.10,2064.25,2064.25,5687000
SET100,20150729,16:18:00,2064.29,2064.72,2064.18,2064.18,6318000
SET100,20150729,16:19:00,2066.10,2066.10,2064.58,2064.68,8968000
SET100,20150729,16:20:00,2067.30,2067.30,2064.38,2066.51,4382000
SET100,20150729,16:21:00,2065.59,2065.59,2064.53,2064.53,4309000
SET100,20150729,16:22:00,2065.94,2066.79,2065.94,2066.37,6303000
SET100,20150729,16:23:00,2067.36,2067.36,2065.45,2065.73,3947000
SET100,20150729,16:24:00,2065.33,2066.89,2065.33,2065.38,5273000
SET100,20150729,16:25:00,2065.72,2066.13,2065.53,2065.53,6649000
SET100,20150729,16:26:00,2066.46,2067.22,2066.02,2067.06,7442000
SET100,20150729,16:27:00,2066.34,2066.34,2064.09,2064.09,6612000
SET100,20150729,16:28:00,2066.26,2067.41,2065.64,2067.41,29665000
SET100,20150729,16:29:00,2068.02,2068.02,2067.09,2067.48,28824000
SET100,20150729,16:30:00,2069.12,2069.12,2066.92,2066.92,16309000
SET100,20150729,16:31:00,2067.80,2067.80,2067.80,2067.80,5854000
SET100,20150729,16:32:00,2067.80,2067.80,2067.80,2067.80,0
SET100,20150729,16:33:00,2067.80,2067.80,2067.80,2067.80,0
SET100,20150729,16:34:00,2067.80,2067.80,2067.80,2067.80,54000
SET100,20150729,16:35:00,2067.80,2067.80,2067.80,2067.80,0
SET100,20150729,16:36:00,2067.80,2067.80,2065.87,2065.87,270166000
SET100,20150729,16:38:00,2065.87,2065.87,2065.87,2065.87,1039000
SET100,20150729,16:39:00,2065.87,2065.87,2065.87,2065.87,20724000
SET100,20150729,16:40:00,2065.87,2065.87,2065.87,2065.87,385000
SET100,20150731,09:57:00,2076.70,2076.70,2075.12,2076.17,115558000
SET100,20150731,09:58:00,2076.80,2077.47,2076.47,2077.47,9057000
SET100,20150731,09:59:00,2076.19,2076.43,2075.20,2075.20,6762000
SET100,20150731,10:00:00,2076.18,2077.45,2076.18,2077.43,9091000
SET100,20150731,10:01:00,2077.57,2079.31,2077.48,2079.31,5081000
SET100,20150731,10:02:00,2079.20,2080.19,2079.20,2080.13,4093000
SET100,20150731,10:03:00,2080.50,2080.55,2079.14,2080.55,7949000
SET100,20150731,10:04:00,2083.07,2083.07,2082.14,2083.02,13789000
SET100,20150731,10:05:00,2082.50,2083.71,2080.51,2083.71,13957000
SET100,20150731,10:06:00,2083.00,2083.26,2082.40,2082.40,8278000
SET100,20150731,10:07:00,2083.23,2083.23,2080.82,2081.21,7191000
SET100,20150731,10:08:00,2080.17,2080.26,2079.95,2080.16,3481000
SET100,20150731,10:09:00,2079.66,2081.22,2079.66,2079.88,9749000
SET100,20150731,10:10:00,2081.27,2081.27,2080.04,2080.70,4477000
SET100,20150731,10:11:00,2080.48,2081.03,2080.48,2080.65,7342000
SET100,20150731,10:12:00,2081.85,2081.85,2080.24,2081.13,17838000
SET100,20150731,10:13:00,2081.75,2081.95,2081.31,2081.95,6734000
SET100,20150731,10:14:00,2081.69,2082.00,2079.98,2082.00,1953000
SET100,20150731,10:15:00,2082.32,2082.32,2081.25,2081.25,3702000
SET100,20150731,10:16:00,2081.67,2081.68,2081.56,2081.68,3443000
SET100,20150731,10:17:00,2081.88,2081.88,2080.52,2080.70,2060000
SET100,20150731,10:18:00,2081.18,2081.18,2079.26,2079.26,10709000
SET100,20150731,10:19:00,2080.81,2081.84,2080.73,2081.84,7325000
SET100,20150731,10:20:00,2081.45,2081.45,2080.04,2080.04,2977000
SET100,20150731,10:21:00,2080.42,2080.42,2079.12,2079.15,3635000
SET100,20150731,10:22:00,2079.48,2079.48,2077.83,2077.83,2883000
SET100,20150731,10:23:00,2079.86,2079.86,2078.71,2079.28,1742000
